flightId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,price
245009,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,14.17,4,62121
211151,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,5.42,42,44025
240408,Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,21.17,35,45805
294415,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,13.08,21,44144
234904,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,11.67,11,77501
297595,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,21.17,39,54896
186037,Indigo,6E-5038,Chennai,Morning,zero,Morning,Delhi,2.83,40,3093
284694,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,23,36,53499
245768,Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,2.58,14,32923
279548,Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,16.08,37,67130
263522,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12.58,41,66063
295221,Vistara,UK-836,Chennai,Morning,one,Night,Bangalore,11.92,36,60260
209007,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,23.58,23,41281
234736,Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Kolkata,2.83,10,31436
212982,Vistara,UK-943,Delhi,Early_Morning,one,Night,Bangalore,13.42,14,57017
271849,Vistara,UK-706,Kolkata,Morning,one,Evening,Hyderabad,6.75,35,52175
251540,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,1.58,35,20760
264063,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,9.58,4,50271
265277,Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,21.5,20,59231
263276,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,18.08,37,48079
239191,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Hyderabad,17.92,18,64700
280651,Air_India,AI-840,Hyderabad,Night,one,Morning,Bangalore,12.08,9,56590
283907,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Kolkata,20.75,22,48851
297012,Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,26.67,26,54896
253328,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,20.92,10,51817
277316,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Mumbai,21.75,3,62795
238472,Vistara,UK-877,Mumbai,Morning,zero,Afternoon,Hyderabad,1.5,9,21479
283899,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,23,21,60074
250865,Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,15.25,27,54684
287355,Vistara,UK-874,Hyderabad,Morning,one,Morning,Chennai,27.33,44,41314
239456,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,16.92,22,45693
240713,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,12.25,39,45693
259405,Air_India,AI-505,Bangalore,Morning,one,Evening,Chennai,8.58,13,60396
220839,Air_India,AI-504,Delhi,Night,one,Early_Morning,Hyderabad,10.58,32,44405
225227,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,15.42,4,53152
235931,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,9.17,24,49725
271509,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,16.17,28,52175
236888,Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,27.5,36,58562
209547,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,18.33,28,36577
239637,Vistara,UK-996,Mumbai,Evening,one,Afternoon,Hyderabad,18.08,24,60365
243175,Vistara,UK-988,Mumbai,Night,one,Evening,Chennai,19.42,25,61933
247123,Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,2.67,31,32923
212541,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,7.42,9,54777
217963,Air_India,AI-877,Delhi,Morning,one,Afternoon,Kolkata,25.5,33,31528
246207,Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,11.25,19,50361
292152,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,5.67,30,49553
292399,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,14.08,33,64113
246536,Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,12.42,23,57081
214990,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,10,38,54777
277592,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,7.83,7,77131
265733,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,10.5,26,70543
297197,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,28.33,30,54896
253972,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,12.58,19,62188
263875,Air_India,AI-526,Kolkata,Evening,one,Morning,Delhi,13.92,48,43910
297598,Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,26.67,39,54896
250936,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,14.83,28,54684
207605,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,14.92,10,53164
278948,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,10.92,28,60555
268524,Air_India,AI-770,Kolkata,Night,one,Evening,Bangalore,19.75,21,60978
217277,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,16,22,76214
261932,Air_India,AI-765,Kolkata,Night,one,Evening,Delhi,23.08,13,48079
247975,Air_India,AI-610,Bangalore,Evening,one,Night,Delhi,25.25,41,42521
215476,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,4.92,44,54777
300084,Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Hyderabad,24.83,48,41064
252229,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,11.5,42,69244
251307,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,11.17,32,54684
209591,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,13.08,28,51384
289533,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,11.08,35,57920
299294,Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,9.42,31,51345
224704,Vistara,UK-855,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.75,45,70961
249793,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,13.17,15,54684
248089,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,14.67,42,57081
208724,Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,27.17,20,59033
266597,Air_India,AI-573,Kolkata,Evening,one,Night,Mumbai,26.83,39,45776
263747,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,11.5,45,68303
291937,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,15.08,26,69713
238794,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,18.5,13,45693
236642,Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,9.17,32,62045
294675,Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,9.5,26,44144
291695,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,6.67,23,49553
290043,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,11.67,44,57920
249239,Vistara,UK-854,Bangalore,Evening,zero,Night,Mumbai,1.83,9,20760
268132,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,16.08,15,60978
277727,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,19.92,10,45995
245649,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,5.75,12,54841
269562,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,17.08,38,60978
248228,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,7.42,44,54841
215291,Air_India,AI-805,Delhi,Evening,one,Morning,Bangalore,15.17,42,42457
253979,Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,13,19,70588
248057,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,10.92,42,50361
264961,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,10.83,16,50271
275202,Air_India,AI-838,Hyderabad,Afternoon,zero,Afternoon,Delhi,2.25,11,24122
274171,Air_India,AI-526,Kolkata,Evening,two_or_more,Early_Morning,Chennai,12.33,36,60631
239993,Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,7.17,29,58125
279104,Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,10.83,31,45883
227177,Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,9.42,23,44610
288190,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,12.75,12,53440
233605,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,10.92,43,54608
219919,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,20.17,16,46097
212130,Air_India,AI-401,Delhi,Early_Morning,one,Night,Bangalore,14,4,52522
214157,Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,5.08,28,57017
275511,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,13.42,16,54115
290060,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,16,44,65872
248583,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,6,49,42521
271922,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,16.58,36,52063
216829,Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,18.33,16,53209
232088,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,1.75,26,20684
294961,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Bangalore,10.08,31,60260
271177,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,12.33,21,52063
256438,Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,10.17,10,37985
259642,Vistara,UK-818,Bangalore,Evening,one,Morning,Chennai,14.25,18,60396
223228,Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,23.33,23,45257
243042,Vistara,UK-940,Mumbai,Evening,one,Evening,Chennai,20.58,23,64173
271571,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,20.42,29,52063
263676,Air_India,AI-573,Kolkata,Evening,one,Morning,Delhi,14.67,44,57939
240809,Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,5.25,40,58125
224553,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,12.42,43,60232
263966,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,16.08,49,68303
218111,Air_India,AI-439,Delhi,Early_Morning,one,Afternoon,Kolkata,7.83,35,47545
243146,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Chennai,12,25,49613
268378,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,15.5,19,60978
291582,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,8.33,21,57393
266069,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,5.42,31,72671
206814,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,6.67,3,44450
232736,Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,14.17,33,54608
298128,Vistara,UK-834,Chennai,Evening,one,Morning,Hyderabad,16.5,3,84497
297808,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,12.67,43,57057
227652,Vistara,UK-771,Mumbai,Early_Morning,one,Evening,Delhi,10.75,27,69101
234456,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Kolkata,16.25,6,57565
217105,Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,2.08,20,54744
263187,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,12,35,61583
267728,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,22.67,9,52287
292041,Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,19.83,28,49553
234255,Air_India,AI-867,Mumbai,Night,one,Night,Kolkata,24.83,3,53186
264804,Vistara,UK-774,Kolkata,Night,zero,Night,Mumbai,2.92,14,31982
298787,Air_India,AI-569,Chennai,Early_Morning,one,Night,Hyderabad,15.25,21,40593
262028,Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,2.33,15,28510
289900,Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,2.83,42,27792
266416,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Mumbai,11.92,36,58111
226640,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,22.25,18,41101
241853,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,11.5,7,64173
237096,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,12.67,38,79069
298819,Air_India,AI-539,Chennai,Evening,one,Morning,Hyderabad,17.5,21,51345
276369,Air_India,AI-616,Hyderabad,Morning,one,Evening,Delhi,10.92,33,39499
247361,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,16,33,57081
245543,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,13.58,11,50361
238005,Air_India,AI-867,Mumbai,Night,one,Night,Hyderabad,26.08,1,50810
212028,Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,25.92,2,64185
273833,Vistara,UK-708,Kolkata,Night,one,Night,Chennai,23.83,29,55983
286999,Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,11.42,37,41314
212397,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,10.42,7,62729
271746,Vistara,UK-776,Kolkata,Evening,one,Night,Hyderabad,27.33,33,49207
211901,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,5.33,49,41281
226488,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,2.17,17,22140
217808,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,21.83,30,67769
284205,Air_India,AI-541,Hyderabad,Evening,one,Morning,Kolkata,16.75,27,51707
211107,Air_India,AI-481,Delhi,Morning,one,Morning,Mumbai,25.08,42,29776
276156,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,12,29,39499
281049,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,10.17,16,56702
223956,Vistara,UK-927,Delhi,Morning,one,Evening,Chennai,10.42,34,52392
257239,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,12.92,22,56588
284027,Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,11,24,51707
234113,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,8.25,49,54608
250105,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,13.25,18,69244
251121,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,8.25,30,54684
294755,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,16.42,27,60260
272270,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,17.83,43,52175
294389,Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,17.67,20,60260
287632,Air_India,AI-672,Chennai,Evening,one,Night,Delhi,7.67,2,50822
235354,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,17,17,49725
217056,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,15.92,19,67769
258090,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,13.17,35,56476
278696,Air_India,AI-515,Hyderabad,Morning,one,Night,Mumbai,11.5,25,32420
238982,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,19.08,15,66077
220316,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,27.75,23,39321
209766,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,4.42,30,36577
283331,Vistara,UK-890,Hyderabad,Evening,one,Evening,Kolkata,24.42,9,69739
238467,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,11.17,8,79069
271587,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,10.5,30,49207
222569,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,2.75,13,27864
225294,Vistara,UK-875,Mumbai,Evening,one,Evening,Delhi,24.58,5,41269
276519,Vistara,UK-890,Hyderabad,Evening,zero,Evening,Delhi,2.25,36,30808
263171,Vistara,UK-772,Kolkata,Morning,one,Late_Night,Delhi,14.5,35,53743
210868,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,2.17,40,22152
269035,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,8.83,30,52287
255936,Vistara,UK-816,Bangalore,Morning,one,Night,Kolkata,11.25,49,60508
291235,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,13.83,16,49553
293129,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,22,44,65345
216487,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,14.17,11,65529
227300,Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,12.75,24,51372
223559,Vistara,UK-945,Delhi,Morning,one,Evening,Chennai,8.25,28,52392
241969,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Chennai,11,9,49613
223001,Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,16.08,19,53512
254899,Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,12,33,60508
243820,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Chennai,9.83,34,57453
240404,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,11,35,45805
259483,Vistara,UK-820,Bangalore,Evening,one,Morning,Chennai,16.08,15,60396
236859,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,12.17,36,49725
229281,Vistara,UK-994,Mumbai,Morning,zero,Afternoon,Delhi,2.25,43,34460
207499,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,11.67,9,53164
291084,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,1.75,14,23424
221451,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,2.33,43,23944
270298,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,14,3,53183
252544,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,8.83,46,54684
241877,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,18.17,7,98076
254649,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,11.58,29,62188
274164,Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,21.17,36,55983
236765,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,11.83,34,36980
284438,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,9.83,31,79461
220977,Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,13.42,34,53937
296487,Air_India,AI-430,Chennai,Morning,one,Morning,Kolkata,23.08,14,55377
268096,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,5.25,15,52287
243325,Vistara,UK-970,Mumbai,Morning,one,Evening,Chennai,7.58,27,64173
258616,Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,21.33,43,74480
255331,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,19.17,40,51817
270527,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,16.17,8,52175
214118,Air_India,AI-865,Delhi,Morning,one,Morning,Bangalore,24.5,28,42457
245358,Air_India,AI-501,Bangalore,Afternoon,zero,Afternoon,Delhi,2.58,9,32923
222890,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,9.75,17,74097
289364,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,9.42,32,60160
277016,Air_India,AI-525,Hyderabad,Early_Morning,one,Morning,Delhi,27.25,45,47586
284744,Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,21.5,37,58394
280664,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,9.25,9,63277
287461,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,13.25,46,51707
279916,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Mumbai,11.83,43,51058
286693,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,17.17,31,39682
292562,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,12.75,36,49553
225081,Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,5.08,2,74628
222502,Air_India,AI-624,Delhi,Evening,one,Early_Morning,Chennai,12.33,12,45257
222293,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.42,8,92633
234963,Vistara,UK-960,Mumbai,Morning,one,Night,Kolkata,10.83,12,62045
208941,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,14.92,22,53164
275962,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Delhi,12,25,47586
225755,Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,6.42,9,53152
294055,Vistara,UK-834,Chennai,Evening,one,Morning,Bangalore,17.67,14,60260
285581,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,25.5,7,41314
267802,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,16.17,10,60978
222630,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,8.83,13,82396
261927,Air_India,AI-526,Kolkata,Evening,one,Evening,Delhi,23.5,13,43910
211938,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,5.75,49,53164
271574,Air_India,AI-402,Kolkata,Morning,one,Morning,Hyderabad,25.5,29,52063
246555,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,14,23,65033
221603,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,11.42,45,46097
209582,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,20.08,28,47441
211102,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,25.58,42,29837
224996,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,27.17,1,59964
284722,Air_India,AI-541,Hyderabad,Evening,one,Night,Kolkata,6.08,37,51707
283798,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Kolkata,15.92,19,61899
269236,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,24.33,33,52287
296265,Air_India,AI-569,Chennai,Early_Morning,one,Night,Kolkata,17.33,10,54481
227511,Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,6.08,26,51372
210854,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,7.92,39,59033
223913,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.42,33,64801
292924,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,13.83,41,61649
238625,Air_India,AI-442,Mumbai,Afternoon,one,Night,Hyderabad,8,11,45693
223634,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,6.08,29,57992
295301,Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,8.42,38,44144
256318,Vistara,UK-846,Bangalore,Morning,one,Early_Morning,Hyderabad,23.33,8,37985
248911,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,12.25,5,54684
277791,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,12.5,11,45995
242513,Vistara,UK-902,Mumbai,Afternoon,one,Night,Chennai,7,16,61933
243667,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Chennai,18.67,32,49613
248429,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,5.92,47,42521
217382,Air_India,AI-502,Delhi,Afternoon,one,Evening,Kolkata,28.08,24,57405
220845,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,11.42,32,46097
246560,Vistara,UK-802,Bangalore,Evening,zero,Night,Delhi,2.75,24,32923
254607,Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,15.25,29,51817
241518,Air_India,AI-774,Mumbai,Night,one,Night,Chennai,26.25,2,57837
258269,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,16.92,38,56588
239945,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,24.17,28,68317
265904,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,15.17,29,50271
207034,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,4.83,5,44025
291273,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,14.08,16,64113
209081,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,24.75,24,31462
287621,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,9.83,49,79349
225331,Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,7.17,5,53152
250220,Vistara,UK-657,Bangalore,Morning,one,Morning,Mumbai,24,20,48289
262634,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,11.5,25,68303
248889,Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Mumbai,1.58,5,20760
228989,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,22.25,40,41101
219764,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,6.5,13,51697
254392,Air_India,AI-507,Bangalore,Early_Morning,one,Morning,Kolkata,25.58,26,31432
299826,Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,22.83,42,51457
211302,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,5.5,43,59033
